id,state,total_pop,groundwater_per_day,gal_per_capita,county
47033,TN,14601,1050000,71.91,Crockett County
47035,TN,58229,4580000,78.65,Cumberland County
47037,TN,678888,54820000,80.75,Davidson County
47039,TN,11660,900000,77.19,Decatur County
47041,TN,19182,1510000,78.72,DeKalb County
47043,TN,51486,3820000,74.19,Dickson County
47045,TN,37893,2950000,77.85,Dyer County
47047,TN,39165,1480000,37.79,Fayette County
47049,TN,17917,1320000,73.67,Fentress County
47051,TN,41449,3330000,80.34,Franklin County
47053,TN,49398,3110000,62.96,Gibson County
47055,TN,28945,2190000,75.66,Giles County
47057,TN,22846,840000,36.77,Grainger County
47059,TN,68580,5420000,79.03,Greene County
47061,TN,13440,1090000,81.1,Grundy County
47063,TN,63402,5080000,80.12,Hamblen County
47065,TN,354098,28440000,80.32,Hamilton County
47067,TN,6572,180000,27.39,Hancock County
47069,TN,25706,1110000,43.18,Hardeman County
47071,TN,25756,2009999,78.04,Hardin County
47073,TN,56471,2870000,50.82,Hawkins County
47075,TN,18023,1130000,62.7,Haywood County
47077,TN,28015,2250000,80.31,Henderson County
47079,TN,32147,1490000,46.35,Henry County
47081,TN,24363,1450000,59.52,Hickman County
47083,TN,8148,570000,69.95,Houston County
47085,TN,18135,860000,47.42,Humphreys County
47087,TN,11509,490000,42.58,Jackson County
47089,TN,53240,3100000,58.23,Jefferson County
47091,TN,17830,860000,48.23,Johnson County
47093,TN,451324,36260000,80.34,Knox County
47095,TN,7576,390000,51.48,Lake County
47097,TN,26936,2160000,80.19,Lauderdale County
47099,TN,42563,2820000,66.25,Lawrence County
47101,TN,11854,740000,62.43,Lewis County
47103,TN,33743,2520000,74.68,Lincoln County
47105,TN,51130,3640000,71.19,Loudon County
47107,TN,52638,3040000,57.75,McMinn County
47109,TN,26066,1890000,72.51,McNairy County
47111,TN,23177,1600000,69.03,Macon County
47113,TN,97610,6890000,70.59,Madison County
47115,TN,28487,1990000,69.86,Marion County
47117,TN,31552,1980000,62.75,Marshall County
47119,TN,87757,6820000,77.71,Maury County
47121,TN,11830,470000,39.73,Meigs County
47123,TN,45771,2780000,60.74,Monroe County
47125,TN,193479,15400000,79.6,Montgomery County
47127,TN,6322,290000,45.87,Moore County
47129,TN,21498,1010000,46.98,Morgan County
47131,TN,30639,2470000,80.62,Obion County
47133,TN,22129,1780000,80.44,Overton County
47135,TN,7928,580000,73.15,Perry County
47137,TN,5146,370000,71.9,Pickett County
47139,TN,16773,460000,27.43,Polk County
47141,TN,74553,5910000,79.27,Putnam County
47143,TN,32525,2610000,80.24,Rhea County
47145,TN,52753,4080000,77.34,Roane County
47147,TN,68570,3490000,50.9,Robertson County
47149,TN,298612,20790000,69.62,Rutherford County
47151,TN,21950,1730000,78.82,Scott County
47153,TN,14811,610000,41.19,Sequatchie County
47155,TN,95946,4490000,46.8,Sevier County
47157,TN,938069,75760000,80.76,Shelby County
47159,TN,19295,1400000,72.56,Smith County
47161,TN,13259,620000,46.76,Stewart County
47163,TN,156791,12610000,80.43,Sullivan County
47165,TN,175989,14140000,80.35,Sumner County
47167,TN,61870,4850000,78.39,Tipton County
47169,TN,8042,560000,69.63,Trousdale County
47171,TN,17860,1300000,72.79,Unicoi County
47173,TN,19119,820000,42.89,Union County
47175,TN,5677,450000,79.27,Van Buren County
47177,TN,40435,3230000,79.88,Warren County
47179,TN,126302,9560000,75.69,Washington County
47181,TN,16748,840000,50.16,Wayne County
47183,TN,33960,1570000,46.23,Weakley County
47185,TN,26521,2009999,75.79,White County
47187,TN,211672,16930000,79.98,Williamson County
47189,TN,128911,9970000,77.34,Wilson County
48001,TX,57580,2750000,47.76,Anderson County
48003,TX,18105,1380000,76.22,Andrews County
48005,TX,88255,5450000,61.75,Angelina County
48007,TX,25350,1710000,67.46,Aransas County
48009,TX,8715,550000,63.11,Archer County
48011,TX,1946,130000,66.77,Armstrong County
48013,TX,48435,3800000,78.46,Atascosa County
48015,TX,29563,1490000,50.4,Austin County
48017,TX,7210,570000,79.06,Bailey County
48019,TX,21269,740000,34.79,Bandera County
48021,TX,80527,5500000,68.3,Bastrop County
48023,TX,3618,350000,96.74,Baylor County
48025,TX,32874,1360000,41.37,Bee County
48027,TX,334941,27080000,80.85,Bell County
48029,TX,1897753,142300000,74.98,Bexar County
48031,TX,11004,570000,51.8,Blanco County
48033,TX,648,30000,46.3,Borden County
48035,TX,17891,1160000,64.84,Bosque County
48037,TX,93389,8770000,93.91,Bowie County
48039,TX,346311,21380000,61.74,Brazoria County
48041,TX,215037,17060000,79.34,Brazos County
48043,TX,9145,590000,64.52,Brewster County
48045,TX,1505,120000,79.73,Briscoe County
48047,TX,7230,590000,81.6,Brooks County
48049,TX,37896,2920000,77.05,Brown County
48051,TX,17460,950000,54.41,Burleson County
48053,TX,45463,3450000,75.89,Burnet County
48055,TX,40522,2470000,60.95,Caldwell County
48057,TX,21895,1790000,81.75,Calhoun County
48059,TX,13557,980000,72.29,Callahan County
48061,TX,422156,33020000,78.22,Cameron County
48063,TX,12682,1590000,125.37,Camp County
48065,TX,5968,580000,97.17,Carson County
48067,TX,30313,2910000,96.0,Cass County
48069,TX,7656,940000,122.78,Castro County
48071,TX,38863,1980000,50.95,Chambers County
48073,TX,51542,3080000,59.76,Cherokee County
48075,TX,7087,800000,112.87,Childress County
48077,TX,10360,620000,59.85,Clay County
48079,TX,2953,290000,98.21,Cochran County
48081,TX,3238,230000,71.03,Coke County
48083,TX,8338,860000,103.14,Coleman County
48085,TX,914127,83620000,91.48,Collin County
48087,TX,3043,310000,101.84,Collingsworth County
48089,TX,20870,1220000,58.46,Colorado County
48091,TX,129048,10540000,81.68,Comal County
48093,TX,13430,820000,61.06,Comanche County
48095,TX,4081,390000,95.56,Concho County
48097,TX,39229,3140000,80.04,Cooke County
48099,TX,75503,5680000,75.23,Coryell County
48101,TX,1426,120000,84.15,Cottle County
48103,TX,5048,450000,89.14,Crane County
48105,TX,3710,330000,88.95,Crockett County
48107,TX,5977,480000,80.31,Crosby County
48109,TX,2235,480000,214.67,Culberson County
48111,TX,7121,780000,109.54,Dallam County
48113,TX,2553385,221070000,86.58,Dallas County
48115,TX,13520,920000,68.05,Dawson County
48117,TX,18952,1300000,68.59,Deaf Smith County
48119,TX,5217,330000,63.25,Delta County
48121,TX,780612,69150000,88.58,Denton County
48123,TX,20796,1370000,65.87,DeWitt County
48125,TX,2206,120000,54.4,Dickens County
48127,TX,10980,960000,87.43,Dimmit County
48129,TX,3498,210000,60.02,Donley County
48131,TX,11388,900000,79.03,Duval County
48133,TX,18171,1210000,66.59,Eastland County
48135,TX,159436,11680000,73.26,Ector County
48137,TX,1894,150000,79.2,Edwards County
48139,TX,163632,13740000,83.97,Ellis County
48141,TX,835593,67190000,80.41,El Paso County
48143,TX,41122,2670000,64.93,Erath County
48145,TX,17142,1040000,60.67,Falls County
48147,TX,33693,2200000,65.3,Fannin County
48149,TX,25110,1700000,67.7,Fayette County
48151,TX,3827,290000,75.78,Fisher County
48153,TX,5901,540000,91.51,Floyd County
48155,TX,1220,150000,122.95,Foard County
48157,TX,716087,60160000,84.01,Fort Bend County
48159,TX,10651,810000,76.05,Franklin County
48161,TX,19691,1250000,63.48,Freestone County
48163,TX,18793,1400000,74.5,Frio County
48165,TX,20051,1270000,63.34,Gaines County
48167,TX,322225,31370000,97.35,Galveston County
48169,TX,6415,620000,96.65,Garza County
48171,TX,25963,1550000,59.7,Gillespie County
48173,TX,1315,30000,22.81,Glasscock County
48175,TX,7531,390000,51.79,Goliad County
48177,TX,20573,1790000,87.01,Gonzales County
48179,TX,23210,1680000,72.38,Gray County
48181,TX,125467,9120000,72.69,Grayson County
48183,TX,124107,9690000,78.08,Gregg County
48185,TX,27511,1670000,60.7,Grimes County
48187,TX,151249,10630000,70.28,Guadalupe County
48189,TX,34360,2200000,64.03,Hale County
48191,TX,3138,300000,95.6,Hall County
48193,TX,8158,440000,53.93,Hamilton County
48195,TX,5610,740000,131.91,Hansford County
48197,TX,3840,260000,67.71,Hardeman County
48199,TX,55865,3470000,62.11,Hardin County
48201,TX,4538028,314440000,69.29,Harris County
48203,TX,66746,4450000,66.67,Harrison County
48205,TX,6193,530000,85.58,Hartley County
48207,TX,5737,700000,122.01,Haskell County
48209,TX,194739,13420000,68.91,Hays County
48211,TX,4263,300000,70.36,Hemphill County
48213,TX,79545,4980000,62.61,Henderson County
48215,TX,842304,75770000,89.96,Hidalgo County
48217,TX,34855,2340000,67.14,Hill County
48219,TX,23433,1650000,70.41,Hockley County
48221,TX,55423,4090000,73.8,Hood County
48223,TX,36223,2470000,68.19,Hopkins County
48225,TX,22785,1850000,81.19,Houston County
48227,TX,37205,3550000,95.41,Howard County
48229,TX,3378,1040000,307.78,Hudspeth County
48231,TX,89844,5890000,65.56,Hunt County
48233,TX,21734,2200000,101.22,Hutchinson County
48235,TX,1554,100000,64.35,Irion County
48237,TX,8878,630000,70.96,Jack County
48239,TX,14815,820000,55.35,Jackson County
48241,TX,35506,2120000,59.71,Jasper County
48243,TX,2156,100000,46.38,Jeff Davis County
48245,TX,254308,25230000,99.21,Jefferson County
48247,TX,5200,350000,67.31,Jim Hogg County
48249,TX,41382,2640000,63.8,Jim Wells County
48251,TX,159990,12520000,78.25,Johnson County
48253,TX,19970,1100000,55.08,Jones County
48255,TX,14975,1050000,70.12,Karnes County
48257,TX,114690,8199999,71.5,Kaufman County
48259,TX,40384,2120000,52.5,Kendall County
48261,TX,407,40000,98.28,Kenedy County
48263,TX,764,50000,65.45,Kent County
48265,TX,50955,2930000,57.5,Kerr County
48267,TX,4388,280000,63.81,Kimble County
48269,TX,282,20000,70.92,King County
48271,TX,3549,310000,87.35,Kinney County
48273,TX,31857,2390000,75.02,Kleberg County
48275,TX,3860,270000,69.95,Knox County
48277,TX,49440,3190000,64.52,Lamar County
48279,TX,13385,1160000,86.66,Lamb County
48281,TX,20588,1540000,74.8,Lampasas County
48283,TX,7631,960000,125.8,La Salle County
48285,TX,19836,1110000,55.96,Lavaca County
48287,TX,16898,1130000,66.87,Lee County
48289,TX,17086,1000000,58.53,Leon County
48291,TX,79654,4580000,57.5,Liberty County
48293,TX,23320,1210000,51.89,Limestone County
48295,TX,3569,290000,81.26,Lipscomb County
48297,TX,12229,990000,80.96,Live Oak County
48299,TX,19796,1370000,69.21,Llano County
48301,TX,111,10000,89.29,Loving County
48303,TX,299453,19650000,65.62,Lubbock County
48305,TX,5724,440000,76.87,Lynn County
48307,TX,8341,890000,106.7,McCulloch County
48309,TX,245671,20010000,81.45,McLennan County
48311,TX,820,90000,109.76,McMullen County
48313,TX,14065,530000,37.68,Madison County
48315,TX,10160,860000,84.65,Marion County
48317,TX,5641,360000,63.82,Martin County
48319,TX,4032,290000,71.92,Mason County
48321,TX,36770,2340000,63.64,Matagorda County
48323,TX,57706,3830000,66.37,Maverick County
48325,TX,48417,3320000,68.57,Medina County
48327,TX,2164,160000,73.94,Menard County
48329,TX,161077,14190000,88.09,Midland County
48331,TX,24513,1640000,66.9,Milam County
48333,TX,4900,310000,63.27,Mills County
48335,TX,9067,650000,71.69,Mitchell County
48337,TX,19262,1120000,58.15,Montague County
48339,TX,537559,45310000,84.29,Montgomery County
48341,TX,22255,1780000,79.98,Moore County
48343,TX,12515,1070000,85.49,Morris County
48345,TX,1148,90000,78.4,Motley County
48347,TX,65664,4530000,68.99,Nacogdoches County
48349,TX,48323,3250000,67.26,Navarro County
48351,TX,13985,650000,46.48,Newton County
48353,TX,15107,900000,59.58,Nolan County
48355,TX,359715,22590000,62.8,Nueces County
48357,TX,10747,1110000,103.28,Ochiltree County
48359,TX,2069,120000,58.0,Oldham County
48361,TX,84260,6950000,82.48,Orange County
48363,TX,27895,1830000,65.6,Palo Pinto County
48365,TX,23766,1040000,43.76,Panola County
48367,TX,126042,7880000,62.52,Parker County
48369,TX,9749,720000,73.85,Parmer County
48371,TX,16203,1970000,121.58,Pecos County
48373,TX,46972,3570000,76.0,Polk County
48375,TX,121802,11040000,90.64,Potter County
48377,TX,6876,570000,82.9,Presidio County
48379,TX,11161,660000,59.13,Rains County
48381,TX,130269,9590000,73.62,Randall County
48383,TX,3792,260000,68.57,Reagan County
48385,TX,3307,130000,39.31,Real County
48387,TX,12455,1030000,82.7,Red River County
48389,TX,14732,1200000,81.46,Reeves County
48391,TX,7289,560000,76.83,Refugio County
48393,TX,915,150000,163.76,Roberts County
48395,TX,16659,1190000,71.43,Robertson County
48397,TX,90861,9430000,103.78,Rockwall County
48399,TX,10550,680000,64.45,Runnels County
48401,TX,53070,2890000,54.46,Rusk County
48403,TX,10368,360000,34.72,Sabine County
48405,TX,8472,320000,37.77,San Augustine County
48407,TX,27413,1520000,55.45,San Jacinto County
48409,TX,67357,6090000,90.41,San Patricio County
48411,TX,5901,510000,86.43,San Saba County
48413,TX,3211,370000,115.23,Schleicher County
48415,TX,17615,1310000,74.37,Scurry County
48417,TX,3350,250000,74.63,Shackelford County
48419,TX,25401,1280000,50.39,Shelby County
48421,TX,3072,350000,113.93,Sherman County
48423,TX,222935,21540000,96.62,Smith County
48425,TX,8738,410000,46.92,Somervell County
48427,TX,63795,4300000,67.4,Starr County
48429,TX,9440,690000,73.09,Stephens County
48431,TX,1351,120000,88.76,Sterling County
48433,TX,1410,100000,70.92,Stonewall County
48435,TX,3913,320000,81.78,Sutton County
48437,TX,7532,450000,59.74,Swisher County
48439,TX,1982497,162160000,81.8,Tarrant County
48441,TX,136051,9390000,69.02,Taylor County
48443,TX,837,80000,95.58,Terrell County
48445,TX,12739,1240000,97.34,Terry County
48447,TX,1579,120000,76.0,Throckmorton County
48449,TX,32623,2240000,68.66,Titus County
48451,TX,118105,7180000,60.79,Tom Green County
48453,TX,1176558,82060000,69.75,Travis County
48455,TX,14402,820000,56.94,Trinity County
48457,TX,21346,1030000,48.25,Tyler County
48459,TX,40603,2870000,70.68,Upshur County
48461,TX,3651,420000,115.04,Upton County
48463,TX,27245,2089999,76.71,Uvalde County
48465,TX,48988,4640000,94.72,Val Verde County
48467,TX,53547,3000000,56.03,Van Zandt County
48469,TX,92382,6640000,71.88,Victoria County
48471,TX,70699,5280000,74.68,Walker County
48473,TX,48656,3490000,71.73,Waller County
48475,TX,11720,1510000,128.83,Ward County
48477,TX,34765,2040000,58.68,Washington County
48479,TX,269721,18580000,68.89,Webb County
48481,TX,41486,2450000,59.06,Wharton County
48483,TX,5657,870000,153.79,Wheeler County
48485,TX,131705,10360000,78.66,Wichita County
48487,TX,13027,850000,65.25,Wilbarger County
48489,TX,21903,1590000,72.59,Willacy County
48491,TX,508514,45540000,89.56,Williamson County
48493,TX,47520,4160000,87.54,Wilson County
48495,TX,8005,1030000,128.67,Winkler County
48497,TX,62953,3690000,58.62,Wise County
48499,TX,43356,3320000,76.58,Wood County
48501,TX,8546,600000,70.21,Yoakum County
48503,TX,18270,1140000,62.4,Young County
48505,TX,14374,1050000,73.05,Zapata County
48507,TX,12235,890000,72.74,Zavala County
49001,UT,6354,1030000,162.1,Beaver County
49003,UT,52097,9400000,180.43,Box Elder County
49005,UT,120782,18700000,154.82,Cache County
49007,UT,20479,3290000,160.65,Carbon County
49009,UT,1109,410000,369.7,Daggett County
49011,UT,336043,96990000,288.62,Davis County
49013,UT,20862,2680000,128.46,Duchesne County
49015,UT,10370,4710000,454.19,Emery County
49017,UT,5008,1560000,311.44,Garfield County
49019,UT,9516,2069999,217.53,Grand County
49021,UT,48368,7190000,148.65,Iron County
49023,UT,10594,2300000,217.1,Juab County
49025,UT,7131,1640000,229.98,Kane County
49027,UT,12645,2640000,208.78,Millard County
49029,UT,11065,1080000,97.61,Morgan County
49031,UT,1517,570000,375.74,Piute County
49033,UT,2311,1640000,709.65,Rich County
49035,UT,1107313,140740000,127.1,Salt Lake County
49037,UT,15772,920000,58.33,San Juan County
49039,UT,28778,4070000,141.43,Sanpete County
49041,UT,20984,4080000,194.43,Sevier County
49043,UT,39633,6050000,152.65,Summit County
49045,UT,62952,9450000,150.11,Tooele County
49047,UT,37928,5820000,153.45,Uintah County
49049,UT,575205,76990000,133.85,Utah County
49051,UT,29160,6050000,207.47,Wasatch County
49053,UT,155602,29380000,188.82,Washington County
49055,UT,2691,1070000,397.47,Wayne County
49057,UT,243645,53250000,218.56,Weber County
50001,VT,37035,600000,16.2,Addison County
50003,VT,36317,1170000,32.22,Bennington County
50005,VT,30780,650000,21.12,Caledonia County
50007,VT,161382,5370000,33.28,Chittenden County
50009,VT,6162,230000,37.32,Essex County
50011,VT,48799,1210000,24.8,Franklin County
50013,VT,6861,200000,29.15,Grand Isle County
50015,VT,25235,500000,19.81,Lamoille County
50017,VT,28899,530000,18.34,Orange County
50019,VT,27100,590000,21.77,Orleans County
50021,VT,59736,1630000,27.29,Rutland County
50023,VT,58611,1560000,26.62,Washington County
50025,VT,43386,830000,19.13,Windham County
50027,VT,55736,1510000,27.09,Windsor County
51001,VA,32973,910000,27.6,Accomack County
51003,VA,105702,5670000,53.64,Albemarle County
51005,VA,15677,1010000,64.43,Alleghany County
51007,VA,12902,250000,19.38,Amelia County
51009,VA,31914,1500000,47.0,Amherst County
51011,VA,15414,160000,10.38,Appomattox County
51013,VA,229164,18330000,79.99,Arlington County
51015,VA,74314,3210000,43.2,Augusta County
51017,VA,4470,320000,71.59,Bath County
51019,VA,77723,2540000,32.68,Bedford County
51021,VA,6561,180000,27.43,Bland County
51023,VA,33347,930000,27.89,Botetourt County
51025,VA,16698,550000,32.94,Brunswick County
51027,VA,22776,1590000,69.81,Buchanan County
51029,VA,17032,480000,28.18,Buckingham County
51031,VA,55086,2330000,42.3,Campbell County
51033,VA,29984,1530000,51.03,Caroline County
51035,VA,29724,1100000,37.01,Carroll County
51036,VA,7040,70000,9.94,Charles City County
51037,VA,12200,280000,22.95,Charlotte County
51041,VA,335686,24480000,72.93,Chesterfield County
51043,VA,14363,470000,32.72,Clarke County
51045,VA,5211,100000,19.19,Craig County
51047,VA,49431,1840000,37.22,Culpeper County
51049,VA,9719,160000,16.46,Cumberland County
51051,VA,15115,1090000,72.11,Dickenson County
51053,VA,27851,770000,27.65,Dinwiddie County
51057,VA,11130,270000,24.26,Essex County
51059,VA,1142234,91380000,80.0,Fairfax County
51061,VA,68782,3000000,43.62,Fauquier County
51063,VA,15651,190000,12.14,Floyd County
51065,VA,26235,1260000,48.03,Fluvanna County
51067,VA,56263,1300000,23.11,Franklin County
51069,VA,83199,3310000,39.78,Frederick County
51071,VA,16708,820000,49.08,Giles County
51073,VA,37143,940000,25.31,Gloucester County
51075,VA,22253,1170000,52.58,Goochland County
51077,VA,16012,240000,14.99,Grayson County
51079,VA,19162,800000,41.75,Greene County
51081,VA,11885,580000,48.8,Greensville County
51083,VA,35125,860000,24.48,Halifax County
51085,VA,103227,6420000,62.19,Hanover County
51087,VA,325155,23360000,71.84,Henrico County
51089,VA,51881,2450000,47.22,Henry County
51091,VA,2214,50000,22.58,Highland County
51093,VA,36314,1550000,42.68,Isle of Wight County
51095,VA,73146,5240000,71.64,James City County
51097,VA,7157,30000,4.19,King and Queen County
51099,VA,25515,1660000,65.06,King George County
51101,VA,16269,490000,30.12,King William County
51103,VA,10965,580000,52.9,Lancaster County
51105,VA,24741,1620000,65.48,Lee County
51107,VA,375629,27080000,72.09,Loudoun County
51109,VA,34602,900000,26.01,Louisa County
51111,VA,12299,260000,21.14,Lunenburg County
51113,VA,13134,170000,12.94,Madison County
51115,VA,8862,40000,4.51,Mathews County
51117,VA,31081,1100000,35.39,Mecklenburg County
51119,VA,10606,210000,19.8,Middlesex County
51121,VA,97652,5680000,58.17,Montgomery County
51125,VA,14785,870000,58.84,Nelson County
51127,VA,20392,840000,41.19,New Kent County
51131,VA,12155,510000,41.96,Northampton County
51133,VA,12232,450000,36.79,Northumberland County
51135,VA,15673,830000,52.96,Nottoway County
51137,VA,35385,1500000,42.39,Orange County
51139,VA,23726,970000,40.88,Page County
51141,VA,18045,130000,7.2,Patrick County
51143,VA,62193,1340000,21.55,Pittsylvania County
51145,VA,28031,330000,11.77,Powhatan County
51147,VA,22952,740000,32.24,Prince Edward County
51149,VA,37861,2850000,75.27,Prince George County
51153,VA,451721,28210000,62.45,Prince William County
51155,VA,34332,2140000,62.33,Pulaski County
51157,VA,7377,20000,2.71,Rappahannock County
51159,VA,8908,270000,30.31,Richmond County
51161,VA,94408,6890000,72.98,Roanoke County
51163,VA,22354,510000,22.81,Rockbridge County
51165,VA,78593,2960000,37.66,Rockingham County
51167,VA,27891,1440000,51.63,Russell County
51169,VA,22125,1260000,56.95,Scott County
51171,VA,43190,1800000,41.68,Shenandoah County
51173,VA,31470,1910000,60.69,Smyth County
51175,VA,18109,790000,43.62,Southampton County
51177,VA,130475,6980000,53.5,Spotsylvania County
51179,VA,142003,8670000,61.06,Stafford County
51181,VA,6709,120000,17.89,Surry County
51183,VA,11715,560000,47.8,Sussex County
51185,VA,42898,2700000,62.94,Tazewell County
51187,VA,39083,1440000,36.84,Warren County
51191,VA,54591,3920000,71.81,Washington County
51193,VA,17629,980000,55.59,Westmoreland County
51195,VA,39718,3100000,78.05,Wise County
51197,VA,29119,1400000,48.08,Wythe County
51199,VA,67837,5030000,74.15,York County
51510,VA,153511,11760000,76.61,Alexandria City
51520,VA,17141,1370000,79.93,Bristol City
51530,VA,6617,530000,80.08,Buena Vista City
51540,VA,46597,3320000,71.25,Charlottesville City
51550,VA,235429,15670000,66.56,Chesapeake City
51570,VA,17820,1380000,77.44,Colonial Heights City
51580,VA,5657,450000,79.53,Covington City
51590,VA,42082,3370000,80.08,Danville City
51595,VA,5496,430000,78.24,Emporia City
51600,VA,24013,1920000,79.96,Fairfax City
51610,VA,13892,1110000,79.9,Falls Church City
51620,VA,8490,640000,75.38,Franklin City
51630,VA,28118,1470000,52.28,Fredericksburg City
51640,VA,6914,550000,79.55,Galax City
51650,VA,136454,10920000,80.03,Hampton City
51660,VA,52538,3910000,74.42,Harrisonburg City
51670,VA,22378,1790000,79.99,Hopewell City
51678,VA,7262,580000,79.87,Lexington City
51680,VA,79812,6380000,79.94,Lynchburg City
51683,VA,41763,3040000,72.79,Manassas City
51685,VA,15726,1120000,71.22,Manassas Park City
51690,VA,13645,1090000,79.88,Martinsville City
51700,VA,182385,14590000,80.0,Newport News City
51710,VA,246393,19710000,79.99,Norfolk City
51720,VA,3938,310000,78.7,Norton City
51730,VA,32476,2500000,76.98,Petersburg City
51735,VA,12059,960000,79.61,Poquoson City
51740,VA,96201,7700000,80.04,Portsmouth City
51750,VA,17403,1390000,79.87,Radford City
51760,VA,220289,15760000,71.54,Richmond City
51770,VA,99897,7990000,79.98,Roanoke City
51775,VA,25432,1980000,77.85,Salem City
51790,VA,24416,1900000,77.82,Staunton City
51800,VA,88161,5600000,63.52,Suffolk City
51810,VA,452745,36220000,80.0,Virginia Beach City
51820,VA,21491,1680000,78.17,Waynesboro City
51830,VA,15052,1200000,79.72,Williamsburg City
51840,VA,27284,2180000,79.9,Winchester City
53001,WA,19254,1570000,81.54,Adams County
53003,WA,22105,2610000,118.07,Asotin County
53005,WA,190309,20980000,110.24,Benton County
53007,WA,75643,8320000,109.99,Chelan County
53009,WA,73486,4370000,59.47,Clallam County
53011,WA,459495,33280000,72.43,Clark County
53013,WA,3944,400000,101.42,Columbia County
53015,WA,103467,6270000,60.6,Cowlitz County
53017,WA,40534,3480000,85.85,Douglas County
53019,WA,7582,380000,50.12,Ferry County
53021,WA,88807,8680000,97.74,Franklin County
53023,WA,2219,210000,94.64,Garfield County
53025,WA,93259,15370000,164.81,Grant County
53027,WA,71122,4920000,69.18,Grays Harbor County
53029,WA,80593,5540000,68.74,Island County
53031,WA,30465,2020000,66.3,Jefferson County
53033,WA,2117125,163580000,77.27,King County
53035,WA,260130,16610000,63.85,Kitsap County
53037,WA,43269,2870000,66.33,Kittitas County
53039,WA,21026,1450000,68.96,Klickitat County
53041,WA,75882,3800000,50.08,Lewis County
53043,WA,10321,1010000,97.86,Lincoln County
53045,WA,61023,3970000,65.06,Mason County
53047,WA,41516,2440000,58.77,Okanogan County
53049,WA,20848,1840000,88.26,Pacific County
53051,WA,13088,470000,35.91,Pend Oreille County
53053,WA,843954,83950000,99.47,Pierce County
53055,WA,16251,640000,39.38,San Juan County
53057,WA,121846,9130000,74.93,Skagit County
53059,WA,11339,710000,62.62,Skamania County
53061,WA,772501,56610000,73.28,Snohomish County
53063,WA,490945,101300000,206.34,Spokane County
53065,WA,43791,2880000,65.77,Stevens County
53067,WA,269536,16250000,60.29,Thurston County
53069,WA,4042,220000,54.43,Wahkiakum County
53071,WA,60338,4520000,74.91,Walla Walla County
53073,WA,212284,14580000,68.68,Whatcom County
53075,WA,48177,3820000,79.29,Whitman County
53077,WA,248830,20210000,81.22,Yakima County
54001,WV,16704,1100000,65.85,Barbour County
54003,WV,111901,4380000,39.14,Berkeley County
54005,WV,23372,1190000,50.92,Boone County
54007,WV,14415,700000,48.56,Braxton County
54009,WV,23350,1750000,74.95,Brooke County
54011,WV,96844,6410000,66.19,Cabell County
54013,WV,7470,260000,34.81,Calhoun County
54015,WV,8910,280000,31.43,Clay County
54017,WV,8176,340000,41.59,Doddridge County
54019,WV,44997,3010000,66.89,Fayette County
54021,WV,8517,300000,35.22,Gilmer County
54023,WV,11765,750000,63.74,Grant County
54025,WV,35516,1720000,48.43,Greenbrier County
54027,WV,23353,710000,30.4,Hampshire County
54029,WV,29815,3390000,113.7,Hancock County
54031,WV,13852,420000,30.32,Hardy County
54033,WV,68714,4780000,69.56,Harrison County
54035,WV,29237,1460000,49.94,Jackson County
54037,WV,56482,2390000,42.31,Jefferson County
54039,WV,188332,14020000,74.44,Kanawha County
54041,WV,16448,790000,48.03,Lewis County
54043,WV,21415,340000,15.88,Lincoln County
54045,WV,34707,1620000,46.68,Logan County
54047,WV,19835,1320000,66.55,McDowell County
54049,WV,56925,4800000,84.32,Marion County
54051,WV,31978,3590000,112.26,Marshall County
54053,WV,27037,1400000,51.78,Mason County
54055,WV,61163,3500000,57.22,Mercer County
54057,WV,27451,1260000,45.9,Mineral County
54059,WV,25291,1470000,58.12,Mingo County
54061,WV,104236,8029999,77.04,Monongalia County
54063,WV,13505,520000,38.5,Monroe County
54065,WV,17524,550000,31.39,Morgan County
54067,WV,25594,1910000,74.63,Nicholas County
54069,WV,43066,3920000,91.02,Ohio County
54071,WV,7229,260000,35.97,Pendleton County
54073,WV,7673,380000,49.52,Pleasants County
54075,WV,8607,240000,27.88,Pocahontas County
54077,WV,33940,1910000,56.28,Preston County
54079,WV,56848,3890000,68.43,Putnam County
54081,WV,77510,6050000,78.05,Raleigh County
54083,WV,29125,1550000,53.22,Randolph County
54085,WV,9982,490000,49.09,Ritchie County
54087,WV,14435,670000,46.41,Roane County
54089,WV,13239,530000,40.03,Summers County
54091,WV,16912,1100000,65.04,Taylor County
54093,WV,6966,300000,43.07,Tucker County
54095,WV,8975,560000,62.4,Tyler County
54097,WV,24758,1340000,54.12,Upshur County
54099,WV,40971,2570000,62.73,Wayne County
54101,WV,8755,450000,51.4,Webster County
54103,WV,15815,980000,61.96,Wetzel County
54105,WV,5880,100000,17.01,Wirt County
54107,WV,86452,6670000,77.15,Wood County
54109,WV,22151,1210000,54.63,Wyoming County
55001,WI,20148,430000,21.34,Adams County
55003,WI,15843,570000,35.98,Ashland County
55005,WI,45563,1310000,28.75,Barron County
55007,WI,14977,230000,15.36,Bayfield County
55009,WI,258718,12270000,47.43,Brown County
55011,WI,13192,270000,20.47,Buffalo County
55013,WI,15159,200000,13.19,Burnett County
55015,WI,49762,1860000,37.38,Calumet County
55017,WI,63531,1510000,23.77,Chippewa County
55019,WI,34445,520000,15.1,Clark County
55021,WI,56743,1780000,31.37,Columbia County
